pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
-73.944332,40.78793,-73.949435,40.776897,2
-73.991775,40.74971,-73.989088,40.736555,2
-73.993717,40.740785,-73.999272,40.676617,1
-73.988758,40.722977,-74.01245,40.70152,2
-73.973628,40.743967,-73.98563,40.748727,1
-73.776812,40.645137,-73.776812,40.645137,1
-73.954972,40.777382,-73.976025,40.755937,1
-73.956422,40.771317,-73.991115,40.738867,6
-73.998077,40.725885,-73.988545,40.737067,1
-74.007195,40.711735,-73.99409,40.740688,1
-73.971127,40.75769,-73.977295,40.792055,1
-73.965082,40.775067,-73.956435,40.784235,0
-73.972794,40.758926,-73.985651,40.741441,1
-73.980055,40.722545,-73.98605,40.726475,1
-73.965663,40.76864,-73.982073,40.778923,2
-73.984555,40.742363,-74.001692,40.739527,1
-73.885276,40.773068,-73.985929,40.754375,1
-73.992245,40.715226,-73.938282,40.798111,1
-73.985557,40.769464,-73.982653,40.751378,1
-73.983513,40.77103,-73.921656,40.776486,1
-73.98379516601562,40.74371337890625,-74.00334167480469,40.74388885498047,1
-73.989913,40.775988,-73.970192,40.758538,2
-73.975593,40.781867,-73.984975,40.763803,1
-73.970986,40.754999,-74.008269,40.737731,1
-73.986267,40.740238,-73.981833,40.751557,1
-73.95878,40.774943,-73.946947,40.772058,1
-73.7821044921875,40.644737243652344,-73.93006134033203,40.69086837768555,5
-73.976347,40.761793,-73.992915,40.746364,2
-73.988226,40.723461,-73.981086,40.741844,1
-73.978316,40.72499,-73.943294,40.833374,1
-74.011441,40.715492,-74.008023,40.745043,1
-73.973187,40.781382,-73.977433,40.760955,1
-73.915388,40.7722,-73.908735,40.77065,5
-73.973095,40.747652,-73.991522,40.726275,4
-73.95224,40.789917,-73.957926,40.774591,1
-73.984688,40.75668,-74.17753,40.695203,5
-73.994325,40.719428,-73.98704,40.73339,1
-73.994727,40.750493,-73.960598,40.816245,1
-73.968589,40.75909,-73.97673,40.759161,1
-73.870885,40.773767,-73.969797,40.762987,3
-73.974988,40.755984,-73.956353,40.773941,1
-74.00689,40.743582,-73.97728,40.782745,2
-73.948315,40.724691,-73.966977,40.772335,1
-73.967948,40.802317,-73.98442,40.76808,1
-73.985067,40.727812,-73.973442,40.743745,1
-73.976495,40.755183,-73.959674,40.762745,2
-73.988588,40.764191,-73.996965,40.760275,1
-74.006325,40.74046,-73.982718,40.762585,1
-73.9801,40.786012,-73.984813,40.739637,1
-73.980463,40.730373,-73.994125,40.732458,2
-73.997445,40.736478,-73.983067,40.723898,1
-73.986283,40.751817,-73.980767,40.759885,1
-73.975947,40.748957,-73.966342,40.753937,5
-73.989712,40.762164,-73.947712,40.78116,1
-73.958028,40.776082,-73.976245,40.750402,1
-73.986817,40.745462,-73.989633,40.735867,6
-73.9583511352539,40.77581024169922,-73.96794128417967,40.76941680908203,5
-74.00478,40.721455,-73.982672,40.727192,2
-74.00764465332033,40.732887268066406,-74.01375579833984,40.71535110473633,5
-73.959952,40.773986,-73.938888,40.805114,2
-73.99463,40.71874,-73.98135,40.74461,1
-73.86278533935547,40.7688102722168,-73.97682189941406,40.751834869384766,1
-73.993905,40.751337,-73.972475,40.758602,5
-73.988604,40.736977,-73.985091,40.756305,1
-74.009823,40.705748,-74.009361,40.716285,1
-73.983746,40.74244,-73.988989,40.736697,1
-73.991495,40.73527,-73.971732,40.687515,1
-73.781602,40.64475,-73.974228,40.76236,5
-74.00556,40.739701,-73.960317,40.762097,1
-73.984122,40.759905,-73.978205,40.760717,1
-73.947938,40.776407,-73.984923,40.766552,1
-73.912,40.7752,-73.937533,40.804507,6
-73.970825,40.795873,-73.95096,40.810292,5
-73.961494,40.771234,-73.987927,40.727965,1
-73.987887,40.759598,-73.978547,40.762917,1
-73.988834,40.76428,-73.941405,40.838664,1
-73.981552,40.773558,-74.004125,40.747965,5
-73.96678924560547,40.80174255371094,-73.98824310302734,40.74808883666992,1
-73.9828,40.771815,-73.998939,40.764212,3
-73.972753,40.760303,-73.99262,40.733012,1
-73.971008,40.76175,-73.972067,40.759405,1
-73.954009,40.790368,-73.948478,40.774086,1
-73.963409,40.763395,-73.986964,40.76087,1
-73.992932,40.722546,-73.985929,40.685,1
-74.007622,40.740786,-73.995555,40.749308,1
-73.99499,40.760397,-73.97548,40.786867,1
-73.98750305175781,40.67169189453125,-73.96198272705078,40.66849899291992,2
-73.9866485595703,40.74737548828125,-73.96005249023438,40.76177215576172,3
-73.991067,40.71767,-73.957135,40.720247,1
-73.974172,40.78375,-73.979852,40.743477,1
-73.954753,40.778268,-73.978893,40.781577,1
-73.972901,40.759111,-73.954879,40.775044,1
-73.964397,40.807323,-73.782823,40.64882,1
-73.992808,40.758433,-73.98254,40.784873,5
-73.981187,40.759305,-73.917568,40.739357,1
-73.137393,41.366138,-73.957685,40.765644,1
-73.99634552001953,40.73816680908203,-73.98331451416016,40.75552749633789,2
-73.976112,40.775994,-73.976112,40.775994,1
-73.991633,40.729641,-74.009617,40.707398,3
-73.964257,40.776312,-73.985415,40.747232,2
-74.014048,40.712958,-74.014052,40.71295,1
-73.96259,40.719055,-73.987082,40.719708,2
-73.972863,40.756037,-73.972572,40.756348,1
-73.99048,40.75144,-73.982175,40.771437,1
-73.968057,40.762517,-73.98138,40.753982,1
-73.99274,40.753275,-73.982999,40.769295,2
-73.99226379394531,40.76884841918945,-73.99375915527344,40.756805419921875,1
-73.961626,40.806316,-74.002682,40.760635,1
-73.975591,40.755281,-73.947693,40.774967,1
-73.982333,40.75221,-73.993832,40.746467,1
-73.99182,40.726166,-73.980822,40.742101,3
-73.96211,40.77966,-73.97437,40.755765,1
-73.959727,40.78223,-73.967578,40.763648,1
-73.995173,40.749862,-73.983405,40.765827,1
-73.98907,40.730595,-73.990973,40.757661,1
-73.94097,40.798272,-73.991192,40.750337,1
-73.991127,40.750263,-73.986093,40.757215,1
-73.987501,40.702398,-73.991308,40.717244,1
-73.961115,40.760642,-73.970755,40.745505,1
-73.974754,40.778642,-73.962522,40.80485,1
-73.997055,40.723892,-74.0094,40.738036,1
-74.005894,40.726442,-73.997974,40.740457,3
-73.964712,40.757788,-73.977808,40.783743,1
-74.00278,40.728627,-73.991212,40.733435,1
-73.98786,40.749817,-73.981555,40.744345,1
-73.947582,40.783807,-73.953922,40.7661,6
-73.985793,40.741235,-73.992717,40.733837,1
-73.969718,40.753171,-73.962758,40.758638,1
-73.97862,40.750631,-73.97305,40.752703,1
-73.99957,40.737702,-73.986829,40.701299,2
-73.953562,40.776866,-73.946129,40.78045,1
-73.972747,40.764607,-73.95177,40.804067,1
-73.984175,40.764895,-73.982092,40.774732,2
-73.98411560058594,40.73988342285156,-74.00397491455078,40.729740142822266,1
-73.984863,40.780132,-73.966785,40.792595,2
-73.964107,40.767995,-73.965446,40.774504,1
-73.95613861083984,40.78173828125,-73.95635223388672,40.77555847167969,2
-73.980393,40.774782,-73.962923,40.799177,1
-73.948897,40.711155,-73.887085,40.768092,3
-73.971743,40.757677,-73.950071,40.776159,1
-73.957325,40.779298,-73.956048,40.783038,1
-73.975068,40.765187,-73.964262,40.807307,1
-73.971483,40.75608,-74.014511,40.704783,1
-73.977907,40.785817,-73.983817,40.769625,1
-73.99345,40.7473,-73.97658,40.736007,1
-73.98385,40.74914,-73.92902,40.73677,1
-73.977699,40.753274,-73.776268,40.645694,1
-73.98733,40.73342,-74.0008,40.73995,1
-73.975837,40.759397,-73.995643,40.764585,1
-73.87250518798828,40.77415084838867,-73.9888687133789,40.75680160522461,1
-73.996164,40.738115,-73.992245,40.750665,1
-73.98196,40.743422,-73.991072,40.748833,1
-73.97270965576172,40.759742736816406,-73.99119567871094,40.75030899047851,1
-73.956173,40.775903,-73.955408,40.782392,3
-73.982011,40.76333,-73.985927,40.757364,2
-73.967245,40.756064,-73.988487,40.729679,1
-73.974833,40.756832,-73.981253,40.732588,1
-73.962707,40.767078,-73.97925,40.759587,2
-73.980135,40.755402,-73.99713,40.731838,2
-73.97245788574219,40.75993728637695,-73.96319580078125,40.75765609741211,3
-73.981229,40.689623,-73.987774,40.738293,3
-73.981011,40.781813,-73.978248,40.791636,1
-74.005784,40.74015,-73.991596,40.765128,1
-73.974177,40.790905,-73.951388,40.807895,1
-73.980173,40.744067,-73.995823,40.749478,1
-73.96345,40.77102,-74.00626,40.741397,1
-73.987874,40.748122,-73.992464,40.739466,4
-73.978683,40.7449,-73.987685,40.754288,3
-73.975748,40.792072,-74.005748,40.745668,1
-73.991925,40.759247,-73.982338,40.773857,1
-74.005844,40.737158,-74.010076,40.720056,1
-73.957385,40.725352,-73.948473,40.707566,1
-73.985749,40.747115,-73.993701,40.724415,1
-73.992289,40.74861,-73.946829,40.683474,1
-73.948248,40.782897,-73.972732,40.793533,1
-73.961082,40.761067,-73.955643,40.779607,1
-73.964812,40.770683,-73.956718,40.779998,2
-73.990879,40.750457,-73.805908,40.665793,2
-73.98495,40.742285,-73.991557,40.735457,6
-73.963157,40.774401,-73.981414,40.768162,2
-73.955328,40.7831,-73.955803,40.779837,1
-74.002074,40.742878,-73.997931,40.750819,1
-74.004043,40.71711,-74.005318,40.708702,1
-73.9927,40.72362,-73.990099,40.737076,1
-73.991397,40.750098,-74.003138,40.748908,1
-73.999042,40.672522,-73.999042,40.672522,1
-73.78872,40.647499,-73.871192,40.774163,1
-73.98672,40.72555,-73.95482,40.820285,1
-73.995435,40.726822,-73.959385,40.676605,6
-73.983697,40.761613,-73.985017,40.76879,2
-73.989643,40.735405,-73.985304,40.762728,2
-73.975243,40.755227,-73.863367,40.725607,5
-73.980563,40.763358,-73.96338,40.775112,5
-74.00178,40.74608,-73.98053,40.75565,2
-73.964868,40.771394,-73.970591,40.762343,1
-73.994679,40.750896,-73.980784,40.760519,1
-73.957228,40.718198,-73.974375,40.73202,2
-74.003936,40.742999,-73.987869,40.756848,1
-73.983108,40.747859,-73.97916,40.752462,1
-73.885193,40.77268,-73.979287,40.784905,5
-73.995943,40.724255,-73.979022,40.750222,3
-73.950312,40.710997,-73.920532,40.74133,5
-73.967352,40.788118,-73.98066,40.778217,1
-73.998344,40.74521,-73.987114,40.69678,1
-73.986046,40.767161,-74.013415,40.715721,1
-73.967123,40.769289,-73.991251,40.75015,3
-73.98312,40.7669,-73.98549,40.757987,3
-73.992173,40.750118,-74.000449,40.726548,1
-73.987568,40.719766,-73.992145,40.770565,2
-73.99316,40.758717,-73.944165,40.837852,1
-73.988215,40.75947,-73.979503,40.784365,1
-73.9689712524414,40.7607307434082,-73.99418640136719,40.75014877319336,3
-73.962053,40.763063,-73.977489,40.738931,1
-73.991933,40.755069,-73.964388,40.756199,1
-73.973099,40.758746,-73.98017,40.765055,2
-73.9684066772461,40.79660415649414,-73.954345703125,40.7703742980957,1
-74.001347,40.73122,-73.922497,40.692652,1
-73.961024,40.769248,-73.95899,40.768143,1
-73.989775,40.762417,-73.988945,40.748075,2
-74.001262,40.725357,-73.985522,40.738937,1
-73.954289,40.781337,-73.965618,40.765818,1
-73.87481689453125,40.77400588989258,-73.9506607055664,40.77492141723633,1
-73.983351,40.749547,-73.96955,40.759322,1
-73.984297,40.724865,-73.967463,40.793052,1
-73.988857,40.723124,-74.006302,40.733552,1
-73.971377,40.755338,-73.99538,40.725742,5
-74.00051,40.727474,-73.989983,40.723385,1
-73.998859,40.723154,-74.014221,40.717095,4
-73.968893,40.754285,-73.98932,40.737617,2
-73.97971,40.770418,-73.98476,40.762587,5
-73.9705,40.764507,-73.96297,40.774955,4
-73.981643,40.76315,-74.007772,40.703258,1
-74.001085,40.731678,-74.005033,40.719102,2
-73.991661,40.756175,-73.976967,40.763425,1
-73.95888,40.768313,-73.966776,40.761231,1
-73.9883,40.7281,-73.9723,40.7966,0
-73.99057,40.752,-73.99222,40.76167,5
-73.99131,40.749765,-73.982617,40.758072,1
-73.992211,40.749084,-73.986067,40.742358,1
-73.976785,40.747562,-73.95287,40.785972,1
-73.885307,40.773082,-74.005425,40.73996,1
-73.957772,40.772222,-73.94798,40.78959,1
-73.95011,40.786967,-73.986062,40.715787,2
-73.98736,40.693467,-73.98574,40.703097,6
-73.99121,40.749692,-73.970005,40.757097,1
-73.885258,40.773066,-73.989304,40.740444,1
-73.998703,40.723037,-73.953322,40.782515,1
-74.0065,40.744642,-73.994848,40.750085,1
-73.959575,40.774128,-73.98223,40.774498,2
-73.99771118164062,40.722450256347656,-73.95845031738281,40.76798248291016,1
-73.973228,40.757725,-73.981012,40.75873,1
-73.955302,40.776906,-73.973095,40.758102,1
-74.006737,40.705063,-73.983588,40.664621,1
-73.967467,40.763145,-73.975248,40.751907,1
-73.987857,40.764788,-74.002743,40.733698,1
-73.991164,40.719429,-74.010224,40.703254,1
-73.998021,40.726215,-74.000225,40.737748,1
-73.974043,40.763332,-73.955422,40.773477,2
-73.999958,40.734775,-74.00131,40.722482,1
-73.86268,40.768457,-73.875702,40.76501,5
-73.986792,40.729665,-73.983572,40.722932,1
-73.973188,40.763827,-73.953053,40.791618,1
-73.975717,40.795568,-73.922822,40.866558,2
-73.98764,40.72448,-73.97475,40.75842,2
-73.962196,40.805172,-73.958589,40.762189,1
-73.989883,40.738493,-73.984596,40.703229,1
-73.983754,40.767608,-73.979031,40.755973,1
-73.961467,40.77145,-73.963182,40.774705,2
-73.971773,40.797283,-73.966797,40.803875,1
-73.99405,40.7513,-73.96094,40.779567,1
-73.977767,40.734206,-73.994233,40.750945,1
-73.99601,40.75443,-74.009867,40.721747,2
-74.00762,40.741173,-73.870232,40.773071,1
-74.011667,40.71497,-74.01611,40.711147,1
-73.966957,40.761268,-73.967912,40.765535,1
-73.981859,40.740741,-73.9728,40.753044,3
-73.990357,40.761549,-73.989596,40.729342,2
-73.9916,40.739295,-73.978222,40.76449,1
-73.986265,40.739692,-73.99619,40.720247,1
-73.982607,40.779852,-73.971333,40.800582,4
-73.980143,40.748745,-73.980268,40.748585,1
-73.981219,40.759397,-73.986476,40.775831,2
-73.954095,40.766465,-73.980602,40.715775,2
-73.78964233398438,40.64684295654297,-73.99095153808594,40.68926239013672,5
-73.965095,40.76658,-73.961977,40.779457,1
-73.98833,40.754342,-73.99103,40.741085,1
-73.980335,40.765752,-74.003095,40.732975,1
-73.957635,40.769909,-73.972192,40.749665,1
-73.7804946899414,40.604461669921875,-73.78144073486328,40.60420608520508,1
-73.97325,40.763873,-73.990053,40.760577,1
-73.9913,40.7237,-74.0112,40.7135,1
-73.994087,40.75111,-73.986567,40.73754,5
-73.954357,40.778162,-73.965712,40.795582,1
-73.979173,40.750252,-73.958195,40.772983,2
-73.95580291748047,40.776268005371094,-73.98268127441406,40.75841522216797,2
-73.980118,40.765663,-73.98548,40.747927,2
-73.98121643066406,40.74142837524414,-73.9802474975586,40.73930358886719,1
-73.972706,40.748981,-73.981878,40.747368,1
-73.992502,40.72476,-73.983718,40.758755,1
-73.992645,40.758486,-73.988742,40.74878,1
-73.977948,40.72941,-73.865142,40.770613,1
-74.010005,40.771582,-74.003845,40.75982,1
-73.975863,40.754447,-73.967347,40.759748,1
-73.978595,40.772675,-73.978038,40.753837,5
-73.988914,40.73649,-74.000839,40.762054,1
-73.913105,40.774207,-73.87045,40.773772,1
-73.955322,40.78284,-73.955797,40.773673,0
-73.97988891601562,40.75115966796875,-73.98312377929688,40.76789093017578,1
-73.991703,40.729982,-73.984545,40.724933,1
-73.9953,40.688333,-74.004565,40.730505,3
-73.973027,40.760652,-73.976242,40.759577,1
-73.97335,40.745763,-73.987328,40.74149,1
-73.997532,40.744983,-73.989377,40.756617,2
-74.003028,40.733273,-73.997495,40.721433,2
-73.999537,40.719365,-73.98474,40.710735,1
-73.954975,40.765364,-73.974816,40.748407,1
-74.006936,40.743878,-73.947352,40.796643,3
-73.990152,40.766743,-73.98143,40.76924,1
-73.982038,40.743203,-73.98974,40.74155,1
-73.980371,40.765591,-73.976325,40.776491,1
-74.000115,40.717962,-74.001532,40.655291,1
-73.98949,40.741937,-73.98935,40.758172,1
-73.962054,40.77932,-73.966578,40.759958,1
-73.974682,40.755082,-73.870925,40.77405,1
-73.95584,40.778917,-73.986457,40.756317,1
-73.965352,40.769132,-73.967953,40.76573,1
-74.007713,40.740811,-74.000322,40.727572,1
-73.94827,40.782949,-73.993739,40.768681,2
-73.98584,40.726887,-73.993102,40.756277,3
-73.981683,40.747182,-73.987445,40.76859,2
-73.98328,40.771423,-74.003578,40.744209,1
-73.993563,40.749847,-73.959852,40.779517,1
-73.988117,40.738885,-73.972642,40.764757,1
-73.975256,40.756147,-73.960543,40.775509,1
-73.983373,40.722382,-74.00081,40.741986,1
-74.00767,40.740889,-73.963457,40.764477,4
-73.977903,40.78663,-73.941332,40.841327,1
-74.000932,40.730879,-73.947359,40.775568,1
-73.968072,40.762295,-73.960022,40.770187,1
-73.984419,40.748607,-73.974646,40.755903,3
-73.977487,40.74605,-73.95736,40.76481,5
-73.95918,40.780678,-73.997188,40.731465,6
-73.957698,40.764444,-73.973843,40.764355,1
-73.981241,40.738038,-74.008268,40.705377,1
-73.980012,40.766774,-73.994434,40.717289,2
-73.993022,40.693504,-74.00901,40.713719,1
-73.980122,40.74529,-73.995602,40.740922,5
-73.945061,40.787245,-73.97649,40.787683,1
-73.97495,40.790073,-73.925452,40.868028,1
-73.957308,40.770188,-73.981328,40.753187,1
-73.973546,40.764433,-74.005501,40.7508,1
-73.99151611328125,40.750125885009766,-73.9817886352539,40.75960540771485,1
-73.990331,40.734376,-74.01329,40.706303,2
-73.991745,40.75127,-73.972735,40.75859,2
-74.014465,40.716757,-74.010697,40.708902,1
-73.98098,40.750375,-73.956367,40.768012,1
-73.98558,40.747502,-73.978367,40.758277,5
-73.992998,40.752635,-74.00843,40.734852,5
-74.006385,40.739593,-73.984205,40.74519,1
-73.974387,40.755432,-73.984887,40.757412,1
-73.880583,40.7849,-73.880102,40.792698,1
-73.973533,40.76396,-73.96536,40.767541,2
-73.961094,40.807021,-73.942523,40.806525,4
-73.959828,40.779567,-73.988357,40.750275,1
-73.99765,40.721865,-73.983632,40.755125,1
-73.991124,40.734798,-74.000421,40.725122,1
-74.001295,40.752116,-73.984901,40.774133,1
-73.997865,40.740758,-73.984487,40.757573,3
-73.977455,40.751793,-73.990786,40.754314,1
-73.959192,40.77763,-73.960407,40.771407,1
-73.97068,40.757237,-73.98883,40.744286,1
-73.953937,40.790522,-73.992735,40.761877,1
-73.975313,40.76419,-73.979901,40.775413,1
-73.993964,40.746353,-73.981873,40.739106,1
-73.966973,40.793675,-73.96614,40.771843,1
-74.007343,40.727648,-73.987883,40.758015,5
-73.960123,40.742812,-73.984668,40.757723,1
-73.988893,40.72601,-73.977118,40.751812,2
-73.913703,40.765592,-73.962719,40.76322,1
-73.982005,40.762643,-73.991632,40.749762,1
-73.96774,40.770293,-73.981763,40.773553,1
-73.986182,40.756935,-73.969482,40.75844,6
-73.966992,40.76498,-73.989742,40.760702,3
-73.987058,40.776152,-73.97818,40.783835,1
-73.990471,40.751106,-73.993929,40.738578,1
-73.974915,40.757167,-73.991144,40.75635,1
-73.98152160644531,40.77012252807618,-73.9716796875,40.759185791015625,1
-73.789195,40.641827,-73.836317,40.735042,1
-73.97450256347656,40.76206970214844,-73.98721313476562,40.74970245361328,1
-73.95747,40.765052,-74.012857,40.715145,1
-73.984328,40.759272,-73.870532,40.773767,1
-73.97828,40.74563,-73.95358,40.77943,1
-73.994576,40.72311,-74.000912,40.733793,1
-73.99854,40.760503,-73.989255,40.745575,5
-73.837765,40.87754,-73.997552,40.644685,1
-73.894485,40.73838,-73.895448,40.739347,1
-73.997293,40.74453,-73.992587,40.75595,1
-73.948074,40.778902,-73.99863,40.734062,1
-74.00763702392578,40.74079132080078,-73.9833984375,40.72621154785156,1
-73.950232,40.777285,-73.960992,40.75678,2
-73.955505,40.77949,-73.985715,40.751602,1
-74.008345,40.730062,-73.993483,40.745037,1
-73.862539,40.769039,-73.972053,40.756959,2
-73.996853,40.742421,-73.991159,40.731472,1
-73.985926,40.758735,-73.988277,40.776458,1
-73.977794,40.749378,-73.984727,40.744352,1
-73.952984,40.674575,-73.936379,40.712992,1
-73.776847,40.645343,-73.976625,40.746622,1
-73.979033,40.736087,-73.988245,40.748833,1
-73.95034,40.715873,-73.988265,40.731792,2
-73.952822,40.786365,-73.957638,40.776957,5
-74.00592041015625,40.751014709472656,-73.99258422851562,40.735958099365234,1
-73.975865,40.75144,-73.999105,40.729995,1
-73.998082,40.682678,-73.991008,40.68868,1
-73.999787,40.726762,-73.999623,40.722318,1
-73.97602,40.788832,-73.984847,40.748567,1
-73.99364,40.7571,-73.88533,40.772733,1
-73.985246,40.732438,-73.983449,40.759981,1
-73.99116516113281,40.750289916992195,-73.9886016845703,40.75891876220703,1
-73.781347,40.644895,-73.988327,40.7576,1
-73.987388,40.729088,-74.001158,40.731005,4
-74.007675,40.74056,-74.002813,40.72007,2
-73.977713,40.77872,-73.967548,40.787783,1
-73.983407,40.770942,-73.967835,40.756357,1
-73.98102,40.741872,-73.97538,40.747822,1
-73.993895,40.747615,-74.000277,40.741377,6
-73.984549,40.724829,-73.986889,40.7291,1
-73.776746,40.64513,-73.921759,40.617181,2
-73.95982,40.771366,-73.972335,40.763857,2
-73.988893,40.76016,-73.986445,40.757857,3
-73.979482,40.78182,-73.969452,40.800708,1
-73.999346,40.730188,-73.914516,40.767295,1
-73.964872,40.755792,-73.979727,40.739767,1
-73.980634,40.750783,-73.987879,40.764917,1
-73.985497,40.747985,-73.987697,40.732303,1
-74.0075,40.704775,-73.998868,40.734674,1
-73.998692,40.755333,-73.996244,40.732489,1
-73.989282,40.757904,-73.851404,40.736435,2
-74.00398254394531,40.74782943725586,-73.9524154663086,40.786373138427734,1
-73.996159,40.753638,-73.99825,40.740645,1
-73.780468,40.64546,-73.986417,40.758169,1
-74.005567,40.707242,-73.996267,40.71589,1
-74.007916,40.705874,-74.00424,40.721952,1
-73.976969,40.75425,-73.963498,40.770816,1
-73.955867,40.776438,-73.957942,40.779633,1
-73.982706,40.755438,-73.986057,40.718898,1
-74.003953,40.725532,-73.900494,40.725495,1
-74.007835,40.731222,-73.978298,40.752262,1
-73.967165,40.772278,-73.978062,40.758807,1
-73.96701,40.756902,-73.975928,40.744852,1
-73.962917,40.810862,-73.955265,40.808555,1
-73.955917,40.768121,-73.95251,40.789439,1
-73.993052,40.743128,-73.974067,40.75105,1
-74.004937,40.707712,-73.992052,40.74928,6
-73.99965,40.72192,-73.9879,40.7702,1
-73.946303,40.77295,-73.97926,40.767082,3
-73.98136,40.765455,-73.9883,40.748645,1
-73.98046112060547,40.74854278564453,-73.98471069335938,40.748336791992195,3
-73.95226,40.73342,-73.983243,40.726389,1
-73.983167,40.768053,-73.987567,40.73271,1
-74.011555,40.713654,-73.987823,40.77025,1
-73.953738,40.775257,-73.974317,40.751518,1
-73.972516,40.755206,-73.99317,40.734716,1
-73.988212,40.729677,-73.989732,40.741199,1
-73.988594,40.753364,-73.989319,40.723218,1
-73.975831,40.760609,-73.986824,40.664668,1
-73.974182,40.749077,-74.000552,40.761852,2
-73.991913,40.749647,-73.985738,40.742273,1
-74.000591,40.726333,-73.977831,40.751888,2
-73.978004,40.752212,-73.974209,40.760531,2
-73.987317,40.722452,-73.95152,40.769937,1
-74.001055,40.731598,-73.988388,40.734937,1
-73.970426,40.749375,-73.963778,40.768305,1
-73.963123,40.772197,-73.95446,40.77802,1
-73.980625,40.754042,-73.938852,40.675385,6
-73.989938,40.729303,-73.956148,40.744077,2
-73.968165,40.77047,-73.984078,40.770158,1
-73.951973,40.723376,-73.949052,40.714088,1
-73.978905,40.747878,-73.996455,40.715627,1
-73.956785,40.778202,-73.969155,40.763677,1
-73.989998,40.732798,-74.00707,40.718462,1
-73.990919,40.755745,-73.980411,40.74576,2
-73.951739,40.769554,-73.974219,40.756083,1
-73.986391,40.753227,-73.98522,40.760549,1
-73.987846,40.728626,-73.969409,40.769289,1
-73.989458,40.719088,-74.000563,40.728732,2
-74.017191,40.705378,-73.947735,40.691823,1
-74.002525,40.7499,-73.989212,40.747907,5
-73.97702,40.742072,-74.00918,40.702411,1
-73.959742,40.771087,-73.957253,40.774537,5
-73.979765,40.781425,-73.972058,40.784827,1
-73.961205,40.806618,-73.953781,40.787825,1
-73.976464,40.780539,-73.970363,40.763106,1
-73.955672,40.779636,-73.97915,40.791174,1
-74.007175,40.743567,-73.9793,40.767122,3
-73.976528,40.74934,-73.870406,40.7736,2
-73.970852,40.763985,-73.963253,40.774737,1
-73.862732,40.769019,-73.983266,40.693737,1
-73.987032,40.729602,-73.975363,40.72528,1
-73.970585,40.758903,-73.883767,40.741495,5
-73.996107,40.759984,-73.972719,40.793791,1
-73.952827,40.77245,-73.980769,40.769967,2
-73.977444,40.751871,-73.975679,40.732651,1
-73.98281860351562,40.76197052001953,-73.96659088134764,40.788921356201165,2
-73.978817,40.761517,-73.789255,40.642677,1
-73.985092,40.7783,-73.954715,40.769415,1
-73.953323,40.791212,-73.977438,40.759132,1
-73.980774,40.750603,-73.983033,40.755948,1
-73.991305,40.723763,-73.939658,40.797858,1
-73.980498,40.753432,-73.978756,40.766984,2
-73.986845,40.736477,-73.98957,40.729427,3
-73.988697,40.741438,-73.983248,40.739243,2
-73.973663,40.761688,-73.973592,40.79008,1
-73.9939,40.747105,-73.789702,40.643022,1
-73.98945,40.76297,-73.959347,40.772492,2
-73.990722,40.750967,-74.014925,40.718107,1
-73.980347,40.734538,-73.953315,40.767571,1
-73.959543,40.767313,-73.968287,40.762527,4
-74.00163,40.730767,-73.997112,40.737533,1
-73.9885,40.748601,-73.986822,40.733104,1
-73.99217,40.76432,-73.966214,40.762562,1
-73.981583,40.741373,-73.990874,40.745208,1
-73.958292,40.810732,-73.958642,40.80723,6
-73.991613,40.751062,-74.001013,40.761863,1
-73.971405,40.764049,-73.975007,40.780052,1
-73.951718,40.769517,-73.97454,40.751785,1
-73.959222,40.78011,-73.959222,40.78011,5
-73.978717,40.74952,-73.873,40.774385,5
-73.993672,40.752064,-73.970818,40.759448,2
-73.98395,40.755952,-73.980218,40.765347,1
-73.9717,40.763085,-73.957607,40.782062,3
-73.952687,40.723152,-73.960903,40.76133,1
-73.979822,40.762876,-73.97622,40.763986,1
-73.982675,40.773216,-73.947917,40.77621,1
-73.947085,40.775172,-73.959587,40.769457,1
-73.97005,40.762325,-73.99028,40.759186,1
-74.008809,40.70416,-73.963814,40.718283,2
-73.947745,40.776408,-73.975956,40.753784,1
-73.954199,40.821627,-73.978335,40.752238,1
-73.97857,40.751192,-73.943409,40.784951,1
-73.97055,40.751757,-73.967237,40.793702,1
-73.97681,40.764963,-73.977648,40.773498,1
-73.99026,40.719438,-73.99026,40.719438,1
-73.980957,40.764057,-73.967212,40.793642,4
-74.004845,40.71913,-73.980996,40.693537,1
-73.968877,40.801192,-73.978831,40.75579,1
-73.996194,40.732445,-73.956086,40.781833,1
-74.009913,40.710347,-73.99175,40.741295,5
-74.005055,40.746548,-73.994692,40.750594,1
-74.003775,40.737579,-73.990349,40.687322,2
-73.977795,40.786817,-73.982575,40.762182,1
-73.87065124511719,40.773590087890625,-73.98599243164062,40.7588005065918,2
-73.958653,40.810153,-73.991372,40.750173,2
-74.00226,40.72648,-74.00808,40.73951,1
-73.974722,40.751135,-73.993645,40.751851,1
-73.995223,40.71984,-73.991261,40.730011,1
-73.986632,40.730388,-73.97385,40.759887,1
-73.958065,40.77614,-73.96284,40.769537,1
-73.9837,40.760302,-73.987218,40.744977,1
-73.998264,40.719813,-74.026719,40.635089,1
-73.972518,40.762912,-73.976158,40.751179,1
-73.97625,40.761268,-73.973368,40.789772,1
-73.972544,40.78661,-73.956439,40.784038,1
-73.965868,40.758693,-73.969613,40.753532,1
-73.980038,40.765768,-73.98584,40.763236,1
